percentualProtestos,status,definicaoRisco,valorAprovado,endividamento,passivoCirculante,totalAtivo,totalPatrimonioLiquido,faturamentoBruto,scorePontualidade,percentualRisco,categoria
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,998028.0,1.0,0.6037735849056604,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,25000.0,0.0,0.0,0.0,0.0,7373824.0,1.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,258732.0,1313118.0,5796956.0,4249181.0,6524247.0,1.0,0.4150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,22135538.0,0.9960477419,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,40000.0,0.0,0.0,0.0,0.0,2630846.0,0.9837317051,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,1642835.0,1920215.0,3552959.0,-10091.0,1001628.0,0.7224318318,0.6415094339622641,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,300000.0,0.0,4586331.0,87151590.0,6373159.0,61035925.0,1.0,0.3773584905660377,Ruim
0.0,ReprovadoAnalista,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,1148304.0,0.854757422,0.6792452830188679,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,50000.0,0.0,0.0,0.0,0.0,4508348.0,1.0,0.4528301886792452,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,0.0,0.0,0.0,0.0,12227713.0,0.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,400000.0,5731000.0,334121000.0,1107920000.0,721854000.0,2291466000.0,0.9552207695,0.4150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,113009.0,0.0,0.3773584905660377,Ruim
0.0,ReprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,7302151.0,12108532.0,4655598.0,10857648.0,1.0,0.2075471698113207,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,235000.0,5443.0,7302151.0,12108532.0,4655598.0,10857648.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,3129044.0,0.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,300000.0,429574.0,1802891.0,2535706.0,502476.0,11019499.0,0.926123726,0.4528301886792452,Ruim
0.0,ReprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,4807039.0,11244780.0,6437741.0,24039928.0,0.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,12261597.0,0.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,884059.0,1.0,0.5471698113207547,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,1254526.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,1454846.0,0.0,0.6037735849056604,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,624783.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,394546.0,1.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,15000.0,0.0,0.0,0.0,0.0,482402.0,0.0,0.6226415094339622,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,2797176.0,0.8192404962,0.5283018867924528,Ruim
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,120000.0,200000.0,460097.0,1725588.0,1265421.0,4930296.0,1.0,0.0943396226415094,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,5000.0,0.0,0.0,0.0,0.0,18142883.0,1.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,130000.0,0.0,60171387.0,64437727.0,1376433.0,200771296.0,1.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,120000.0,60657659.0,129436455.0,268359890.0,78265775.0,456348920.0,0.9409008902,0.3018867924528301,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,8167419.0,0.0,0.1698113207547169,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.9761517295,0.0,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,444041.0,2536269.0,2340632.0,2569044.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,100000.0,7000.0,2303119.0,3780783.0,1335634.0,5494705.0,1.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,49900.0,0.0,160809.0,899516.0,553336.0,0.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,1817000.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,2918574.0,0.9091918447,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,60000.0,0.0,345323.0,3181529.0,2836205.0,2909590.0,0.6020376263,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,3453837.0,0.8841378987,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,175000.0,0.0,2338524.0,2440318.0,-151948.0,13948422.0,1.0,0.1886792452830188,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,25000.0,0.0,0.0,0.0,0.0,870005.0,0.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,90435666.0,0.992340888,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,45000.0,0.0,0.0,0.0,0.0,3601966.0,1.0,0.5660377358490566,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.9761517295,0.0,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,3039774.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,75000.0,0.0,31355489.0,60521464.0,28938893.0,62317466.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,80000.0,0.0,4396588.0,4396588.0,3926948.0,2296559.0,1.0,0.1698113207547169,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,100000.0,149971.0,1212832.0,2200899.0,972630.0,11584916.0,0.9761517295,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,300000.0,0.0,18212176.0,52988850.0,34776673.0,97135339.0,1.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,88500.0,0.0,101036.0,3763064.0,3662028.0,5047882.0,0.9388661319,0.3584905660377358,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,100000.0,0.0,17379471.0,19467096.0,473771.0,18531697.0,1.0,0.3018867924528301,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,1449183.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,885023.0,1.0,0.6037735849056604,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,90435666.0,0.992340888,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,179164.0,1.0,0.6037735849056604,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,50000.0,0.0,680927.0,4668405.0,2868815.0,6395265.0,0.9968862534,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,220000.0,1945840.0,6437752.0,10030754.0,1078382.0,25883625.0,0.9960238971,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,33113327.0,1.0,0.1698113207547169,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1378708.0,1.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,40000.0,78561.0,1306002.0,2435375.0,847825.0,7504363.0,1.0,0.2075471698113207,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,50000.0,0.0,473939.0,6774189.0,6299990.0,3719615.0,0.8420344282,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,40000.0,432929.0,11199009.0,35814214.0,19750519.0,41574896.0,0.0,0.4150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,3807317.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,70000.0,13096.0,2114858.0,2575185.0,447231.0,5793851.0,0.7199811112,0.3962264150943396,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,26000.0,0.0,0.0,0.0,0.0,496545.0,1.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1856529.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,400000.0,727488.0,35671037.0,37398525.0,1000000.0,89803882.0,0.9967354229,0.3962264150943396,Ruim
0.0,ReprovadoAnalista,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,10623441.0,0.0,0.5471698113207547,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,1845484.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,10723354.0,1.0,0.2641509433962264,Ruim
0.0,ReprovadoAnalista,De 51 a 80 % - Alto,20000.0,261519.0,908963.0,1997761.0,313202.0,7545846.0,0.0,0.5283018867924528,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,38086.0,832513.0,10656649.0,9824135.0,5082480.0,0.8922904451,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,133500.0,423544.0,290043.0,300490.0,0.9181579885,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,1455615.0,0.0,0.6981132075471698,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,3918007.0,0.0,0.4528301886792452,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,10636933.0,18426979.0,24595889.0,2904424.0,0.0,0.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,40000.0,78561.0,1306002.0,2435375.0,847825.0,7504363.0,1.0,0.2075471698113207,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,300000.0,0.0,3083210.0,16544896.0,11989746.0,34685864.0,0.9895547454,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,55000.0,0.0,282294.0,1091407.0,809113.0,1221923.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,2031266.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoComite,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,2230621.0,0.9454513316,0.4716981132075471,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,4824041.0,0.7458995387,0.4716981132075471,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,6002174.0,0.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,1559499.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,40000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,115000.0,51226.0,1313009.0,7335331.0,6022321.0,11329453.0,1.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,1900306.0,1.0,0.3584905660377358,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,100000.0,212157.0,4783150.0,5195827.0,200519.0,7186820.0,0.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,110000.0,0.0,0.0,0.0,0.0,32245170.0,0.0,0.1320754716981132,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,300000.0,1945840.0,6437752.0,10030754.0,1078382.0,25883625.0,0.9960238971,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,222851.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,589215.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,22000.0,0.0,0.0,0.0,0.0,1025300.0,1.0,0.4150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,50000.0,0.0,0.0,0.0,0.0,2834821.0,1.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,8000.0,0.0,0.0,0.0,0.0,510220.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,144924.0,1252951.0,633970.0,3261542.0,0.9890363779,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,51800.0,0.0,0.0,0.0,0.0,5201591.0,1.0,0.4528301886792452,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,20000.0,2417580.0,2616580.0,199000.0,4959883.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,21247199.0,1.0,0.2075471698113207,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,11867.0,41968.0,74551.0,74551.0,185078.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,1254526.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,282997.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,55000.0,0.0,679939.0,8517825.0,7398391.0,12525274.0,0.0,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,60000.0,187838.0,38699357.0,54388126.0,12647419.0,17010699.0,0.8992099872,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,40000.0,0.0,0.0,0.0,0.0,7372261.0,0.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,8000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,15000.0,0.0,0.0,0.0,0.0,289845.0,0.0,0.5660377358490566,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,289845.0,0.0,0.4528301886792452,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,785886.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1444282.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471698113207547,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,5000.0,0.0,0.0,0.0,0.0,0.0,0.8044639271,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,0.0,0.0,0.0,0.0,4041581.0,1.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,40000.0,0.0,0.0,0.0,0.0,2928238.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,122626.0,1451165.0,1328538.0,1377924.0,1.0,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,120000.0,3959000.0,18297104.0,43882647.0,22008453.0,101251021.0,1.0,0.0943396226415094,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,408910.0,1.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,850000.0,2059190.0,6768995.0,46851314.0,18303591.0,4248956.0,0.9981274193,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,431236.0,0.0,0.5849056603773584,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,652844.0,1.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,110000.0,238695.0,560557.0,6970026.0,6170773.0,4757529.0,0.0,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,657086.0,0.0,0.5283018867924528,Ruim
0.0,ReprovadoAnalista,De 11 a 30 % - Baixo,20000.0,11867.0,41968.0,74551.0,74551.0,185078.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,100000.0,28557.0,841061.0,4890178.0,3801476.0,10579710.0,1.0,0.0943396226415094,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,8479964.0,0.9706242738,0.3962264150943396,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,5000.0,0.0,0.0,0.0,0.0,102226.0,1.0,0.2830188679245283,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,38784819.0,0.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,785886.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,137622.0,157658.0,580310.0,343248.0,1411468.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1253957.0,1.0,0.3396226415094339,Ruim
15.29810955,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,229996561.0,1.0,0.3396226415094339,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,182432.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,40000.0,0.0,0.0,0.0,0.0,4938926.0,1.0,0.320754716981132,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,6211636.0,12881733.0,5362047.0,19007314.0,0.8402216205,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,50000.0,0.0,0.0,0.0,0.0,42821685.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,0.0,0.0,0.0,0.0,3317773.0,0.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,10000.0,0.0,0.0,0.0,0.0,1272458.0,0.9596777974,0.6037735849056604,Ruim
0.0,AprovadoAnalista,De 51 a 80 % - Alto,20000.0,0.0,0.0,0.0,0.0,1023022.0,1.0,0.6226415094339622,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,1326723.0,1.0,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,0.0,0.0,0.0,0.0,74659023.0,1.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,15000.0,0.0,0.0,0.0,0.0,6417739.0,0.0,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,15753410.0,0.7626974325,0.2075471698113207,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,41654448.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,50000.0,338955.0,20884.0,2440046.0,2080206.0,2292463.0,1.0,0.2452830188679245,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,3298694.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,140000.0,0.0,503166.0,1831204.0,1328037.0,1276949.0,1.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,1522004.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,1409550.0,1.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,1436123.0,3778276.0,2342153.0,12992593.0,1.0,0.1698113207547169,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,80000.0,17776000.0,93141000.0,312474000.0,84556000.0,414397000.0,0.9947064777,0.2452830188679245,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,900000.0,0.0,17029795.0,25003020.0,3640239.0,63172253.0,1.0,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,4830179.0,0.0,0.2830188679245283,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,60000.0,0.0,320793.0,3046254.0,2725460.0,1483817.0,0.9907086147,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,812209.0,1.0,0.4339622641509433,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,30000.0,0.0,0.0,0.0,0.0,958364.0,0.0,0.490566037735849,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,613472.0,0.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,0.0,0.0,0.0,0.0,15211220.0,0.9986338085,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,40000.0,0.0,0.0,0.0,0.0,6561954.0,0.0,0.3773584905660377,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,25000.0,0.0,0.0,0.0,0.0,423904.0,1.0,0.5094339622641509,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,4588462.0,0.0,0.4528301886792452,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,20000.0,0.0,0.0,0.0,0.0,4461549.0,0.0,0.150943396226415,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,10000.0,0.0,0.0,0.0,0.0,224836.0,1.0,0.5094339622641509,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,1850000.0,0.0,19008239.0,45895093.0,21492863.0,36989387.0,0.9888857194,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,0.0,0.0,0.0,0.0,3685962.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,15000.0,57231000.0,169270000.0,305970000.0,110892000.0,558992000.0,0.0,0.1886792452830188,Ruim
0.0,AprovadoAnalista,De 31 a 50 % - Médio,300000.0,3320.0,30303252.0,40212313.0,8446918.0,443326000.0,1.0,0.3396226415094339,Ruim
0.0,AprovadoComite,De 11 a 30 % - Baixo,1100000.0,0.0,49147072.0,81720910.0,31208354.0,37122463.0,0.9886222613,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,30000.0,0.0,0.0,0.0,0.0,829509.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,1400000.0,0.0,49147072.0,81720910.0,31208354.0,37122463.0,0.9999930711,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,1100000.0,0.0,19008239.0,45895093.0,21492863.0,369893887.0,1.0,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,900000.0,0.0,19008239.0,45895093.0,21492863.0,36989387.0,1.0,0.1132075471698113,Ruim
0.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,20000.0,0.0,0.0,0.0,0.0,0.0,0.999998784,0.0,Ruim
0.0,ReprovadoAnalista,De 31 a 50 % - Médio,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716981132075471,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,55000.0,0.0,328283.0,3230248.0,2901964.0,5654672.0,1.0,0.2641509433962264,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,100000.0,0.0,4312772.0,5140354.0,3066316.0,5107606.0,0.8866584856,0.1132075471698113,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,10000.0,635348.0,1313863.0,2183831.0,850228.0,1761782.0,1.0,0.1698113207547169,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,50000.0,95666.0,3357234.0,7579665.0,4222431.0,19428398.0,0.0,0.2264150943396226,Ruim
0.0,AprovadoAnalista,De 11 a 30 % - Baixo,180000.0,0.0,6631745.0,12771506.0,6139760.0,19233048.0,0.9362682998,0.2641509433962264,Ruim
